"FastElements","FastInsertionSort","AlmostSortedPermutation","40000","76135790","431","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","50000","118471274","623","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","60000","170026576","862","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","70000","231094447","1300","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","80000","301950368","1530","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","90000","379720132","1916","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","100000","467708845","2404","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","110000","564141156","3453","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","120000","674784226","3442","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","130000","786894391","5089","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","140000","912848386","7642","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","150000","1047398006","7594","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","160000","1192424996","9011","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","170000","1347719084","9508","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","180000","1507156933","10502","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","190000","1669437887","10799","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","200000","1850257859","13626","0"
"FastElements","SelectionSort","RandomPermutation","40000","799980000","1121","0"
"FastElements","SelectionSort","RandomPermutation","50000","1249975000","1723","0"
"FastElements","SelectionSort","RandomPermutation","60000","1799970000","1200","0"
"FastElements","SelectionSort","RandomPermutation","70000","2449965000","1661","0"
"FastElements","SelectionSort","RandomPermutation","80000","3199960000","2138","0"
"FastElements","SelectionSort","RandomPermutation","90000","4049955000","2732","0"
"FastElements","SelectionSort","RandomPermutation","100000","4999950000","3394","0"
"FastElements","SelectionSort","RandomPermutation","110000","6049945000","4031","0"
"FastElements","SelectionSort","RandomPermutation","120000","7199940000","4981","0"
"FastElements","SelectionSort","RandomPermutation","130000","8449935000","5776","0"
"FastElements","SelectionSort","RandomPermutation","140000","9799930000","6704","0"
"FastElements","SelectionSort","RandomPermutation","150000","11249925000","7779","0"
"FastElements","SelectionSort","RandomPermutation","160000","12799920000","8747","0"
"FastElements","SelectionSort","RandomPermutation","170000","14449915000","9764","0"
"FastElements","SelectionSort","RandomPermutation","180000","16199910000","11132","0"
"FastElements","SelectionSort","RandomPermutation","190000","18049905000","12287","0"
"FastElements","SelectionSort","RandomPermutation","200000","19999900000","13586","0"
"FastElements","SelectionSort","RandomPermutation","40000","799980000","537","0"
"FastElements","SelectionSort","RandomPermutation","50000","1249975000","877","0"
"FastElements","SelectionSort","RandomPermutation","60000","1799970000","1201","0"
"FastElements","SelectionSort","RandomPermutation","70000","2449965000","1672","0"
"FastElements","SelectionSort","RandomPermutation","80000","3199960000","2117","0"
"FastElements","SelectionSort","RandomPermutation","90000","4049955000","2800","0"
"FastElements","SelectionSort","RandomPermutation","100000","4999950000","3385","0"
"FastElements","SelectionSort","RandomPermutation","110000","6049945000","4147","0"
"FastElements","SelectionSort","RandomPermutation","120000","7199940000","4946","0"
"FastElements","SelectionSort","RandomPermutation","130000","8449935000","5846","0"
"FastElements","SelectionSort","RandomPermutation","140000","9799930000","6744","0"
"FastElements","SelectionSort","RandomPermutation","150000","11249925000","7755","0"
"FastElements","SelectionSort","RandomPermutation","160000","12799920000","8698","0"
"FastElements","SelectionSort","RandomPermutation","170000","14449915000","9903","0"
"FastElements","SelectionSort","RandomPermutation","180000","16199910000","11124","0"
"FastElements","SelectionSort","RandomPermutation","190000","18049905000","12322","0"
"FastElements","SelectionSort","RandomPermutation","200000","19999900000","13769","0"
"FastElements","SelectionSort","RandomPermutation","40000","799980000","1106","0"
"FastElements","SelectionSort","RandomPermutation","50000","1249975000","1745","0"
"FastElements","SelectionSort","RandomPermutation","60000","1799970000","1189","0"
"FastElements","SelectionSort","RandomPermutation","70000","2449965000","1746","0"
"FastElements","SelectionSort","RandomPermutation","80000","3199960000","2234","0"
"FastElements","SelectionSort","RandomPermutation","90000","4049955000","2841","0"
"FastElements","SelectionSort","RandomPermutation","100000","4999950000","3441","0"
"FastElements","SelectionSort","RandomPermutation","110000","6049945000","4114","0"
"FastElements","SelectionSort","RandomPermutation","120000","7199940000","4906","0"
"FastElements","SelectionSort","RandomPermutation","130000","8449935000","5737","0"
"FastElements","SelectionSort","RandomPermutation","140000","9799930000","6722","0"
"FastElements","SelectionSort","RandomPermutation","150000","11249925000","7838","0"
"FastElements","SelectionSort","RandomPermutation","160000","12799920000","9045","0"
"FastElements","SelectionSort","RandomPermutation","170000","14449915000","9902","0"
"FastElements","SelectionSort","RandomPermutation","180000","16199910000","11567","0"
"FastElements","SelectionSort","RandomPermutation","190000","18049905000","12661","0"
"FastElements","SelectionSort","RandomPermutation","200000","19999900000","13788","0"
"FastElements","SelectionSort","ReversePermutation","40000","799980000","596","0"
"FastElements","SelectionSort","ReversePermutation","50000","1249975000","992","0"
"FastElements","SelectionSort","ReversePermutation","60000","1799970000","1387","0"
"FastElements","SelectionSort","ReversePermutation","70000","2449965000","1815","0"
"FastElements","SelectionSort","ReversePermutation","80000","3199960000","2400","0"
"FastElements","SelectionSort","ReversePermutation","90000","4049955000","3072","0"
"FastElements","SelectionSort","ReversePermutation","100000","4999950000","3748","0"
"FastElements","SelectionSort","ReversePermutation","110000","6049945000","4615","0"
"FastElements","SelectionSort","ReversePermutation","120000","7199940000","5415","0"
"FastElements","SelectionSort","ReversePermutation","130000","8449935000","6451","0"
"FastElements","SelectionSort","ReversePermutation","140000","9799930000","7364","0"
"FastElements","SelectionSort","ReversePermutation","150000","11249925000","8558","0"
"FastElements","SelectionSort","ReversePermutation","160000","12799920000","9533","0"
"FastElements","SelectionSort","ReversePermutation","170000","14449915000","11016","0"
"FastElements","SelectionSort","ReversePermutation","180000","16199910000","12059","0"
"FastElements","SelectionSort","ReversePermutation","190000","18049905000","13613","0"
"FastElements","SelectionSort","ReversePermutation","200000","19999900000","14952","0"
"FastElements","SelectionSort","AlmostSortedPermutation","40000","799980000","543","0"
"FastElements","SelectionSort","AlmostSortedPermutation","50000","1249975000","870","0"
"FastElements","SelectionSort","AlmostSortedPermutation","60000","1799970000","1250","0"
"FastElements","SelectionSort","AlmostSortedPermutation","70000","2449965000","1700","0"
"FastElements","SelectionSort","AlmostSortedPermutation","80000","3199960000","2273","0"
"FastElements","SelectionSort","AlmostSortedPermutation","90000","4049955000","2857","0"
"FastElements","SelectionSort","AlmostSortedPermutation","100000","4999950000","3431","0"
"FastElements","SelectionSort","AlmostSortedPermutation","110000","6049945000","4119","0"
"FastElements","SelectionSort","AlmostSortedPermutation","120000","7199940000","4852","0"
"FastElements","SelectionSort","AlmostSortedPermutation","130000","8449935000","5747","0"
"FastElements","SelectionSort","AlmostSortedPermutation","140000","9799930000","6657","0"
"FastElements","SelectionSort","AlmostSortedPermutation","150000","11249925000","7751","0"
"FastElements","SelectionSort","AlmostSortedPermutation","160000","12799920000","8868","0"
"FastElements","SelectionSort","AlmostSortedPermutation","170000","14449915000","9835","0"
"FastElements","SelectionSort","AlmostSortedPermutation","180000","16199910000","11024","0"
"FastElements","SelectionSort","AlmostSortedPermutation","190000","18049905000","12542","0"
"FastElements","SelectionSort","AlmostSortedPermutation","200000","19999900000","13733","0"
"FastElements","FastInsertionSort","RandomPermutation","40000","399430713","2461","0"
"FastElements","FastInsertionSort","RandomPermutation","50000","623265531","4064","0"
"FastElements","FastInsertionSort","RandomPermutation","60000","899494758","6113","0"
"FastElements","FastInsertionSort","RandomPermutation","70000","1223633796","8300","0"
"FastElements","FastInsertionSort","RandomPermutation","80000","1605963908","11206","0"
"FastElements","FastInsertionSort","RandomPermutation","90000","2025639812","13535","0"
"FastElements","FastInsertionSort","RandomPermutation","100000","2499986360","17706","0"
"FastElements","FastInsertionSort","RandomPermutation","110000","3022661798","25237","0"
"FastElements","FastInsertionSort","RandomPermutation","120000","3601898498","24004","0"
"FastElements","FastInsertionSort","RandomPermutation","130000","4225264103","31414","0"
"FastElements","FastInsertionSort","RandomPermutation","140000","4913775904","38031","0"
"FastElements","FastInsertionSort","RandomPermutation","150000","5619135367","42255","0"
"FastElements","FastInsertionSort","RandomPermutation","160000","6399209499","49701","0"
"FastElements","FastInsertionSort","RandomPermutation","170000","7230400309","61176","0"
"FastElements","FastInsertionSort","RandomPermutation","180000","8104140668","68778","0"
"FastElements","FastInsertionSort","RandomPermutation","190000","9027630438","75577","0"
"FastElements","FastInsertionSort","RandomPermutation","200000","9992226953","81369","0"
"FastElements","FastInsertionSort","ReversePermutation","40000","799980000","5634","0"
"FastElements","FastInsertionSort","ReversePermutation","50000","1249975000","9308","0"
"FastElements","FastInsertionSort","ReversePermutation","60000","1799970000","11814","0"
"FastElements","FastInsertionSort","ReversePermutation","70000","2449965000","16012","0"
"FastElements","FastInsertionSort","ReversePermutation","80000","3199960000","21842","0"
"FastElements","FastInsertionSort","ReversePermutation","90000","4049955000","28804","0"
"FastElements","FastInsertionSort","ReversePermutation","100000","4999950000","32457","0"
"FastElements","FastInsertionSort","ReversePermutation","110000","6049945000","41088","0"
"FastElements","FastInsertionSort","ReversePermutation","120000","7199940000","48818","0"
"FastElements","FastInsertionSort","ReversePermutation","130000","8449935000","63417","0"
"FastElements","FastInsertionSort","ReversePermutation","140000","9799930000","82308","0"
"FastElements","FastInsertionSort","ReversePermutation","150000","11249925000","91821","0"
"FastElements","FastInsertionSort","ReversePermutation","160000","12799920000","102647","0"
"FastElements","FastInsertionSort","ReversePermutation","170000","14449915000","113029","0"
"FastElements","FastInsertionSort","ReversePermutation","200000","19999900000","151657","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","40000","76135790","491","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","50000","118471274","747","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","60000","170026576","1170","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","70000","231094447","1512","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","80000","301950368","1994","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","90000","379720132","2425","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","100000","467708845","3122","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","110000","564141156","3702","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","120000","674784226","4316","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","130000","786894391","5493","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","140000","912848386","7813","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","150000","1047398006","8224","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","160000","1192424996","11769","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","170000","1347719084","10153","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","180000","1507156933","12950","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","190000","1669437887","13159","0"
"FastElements","FastInsertionSort","AlmostSortedPermutation","200000","1850257859","14124","0"
"FastElements","SelectionSort","RandomPermutation","40000","799980000","1140","0"
"FastElements","SelectionSort","RandomPermutation","50000","1249975000","1673","0"
"FastElements","SelectionSort","RandomPermutation","60000","1799970000","1258","0"
"FastElements","SelectionSort","RandomPermutation","70000","2449965000","1661","0"
"FastElements","SelectionSort","RandomPermutation","80000","3199960000","2194","0"
"FastElements","SelectionSort","RandomPermutation","90000","4049955000","2818","0"
"FastElements","SelectionSort","RandomPermutation","100000","4999950000","3341","0"
"FastElements","SelectionSort","RandomPermutation","110000","6049945000","4089","0"
"FastElements","SelectionSort","RandomPermutation","120000","7199940000","4883","0"
"FastElements","SelectionSort","RandomPermutation","130000","8449935000","5840","0"
"FastElements","SelectionSort","RandomPermutation","140000","9799930000","6623","0"
"FastElements","SelectionSort","RandomPermutation","150000","11249925000","7680","0"
"FastElements","SelectionSort","RandomPermutation","160000","12799920000","8667","0"
"FastElements","SelectionSort","RandomPermutation","170000","14449915000","9917","0"
"FastElements","SelectionSort","RandomPermutation","180000","16199910000","11104","0"
"FastElements","SelectionSort","RandomPermutation","190000","18049905000","12200","0"
"FastElements","SelectionSort","RandomPermutation","200000","19999900000","13746","0"
"FastElements","SelectionSort","ReversePermutation","40000","799980000","567","0"
"FastElements","SelectionSort","ReversePermutation","50000","1249975000","928","0"
"FastElements","SelectionSort","ReversePermutation","60000","1799970000","1381","0"
"FastElements","SelectionSort","ReversePermutation","70000","2449965000","1803","0"
"FastElements","SelectionSort","ReversePermutation","80000","3199960000","2420","0"
"FastElements","SelectionSort","ReversePermutation","90000","4049955000","3070","0"
"FastElements","SelectionSort","ReversePermutation","100000","4999950000","3760","0"
"FastElements","SelectionSort","ReversePermutation","110000","6049945000","4476","0"
"FastElements","SelectionSort","ReversePermutation","120000","7199940000","5387","0"
"FastElements","SelectionSort","ReversePermutation","130000","8449935000","6407","0"
"FastElements","SelectionSort","ReversePermutation","140000","9799930000","7369","0"
"FastElements","SelectionSort","ReversePermutation","150000","11249925000","8347","0"
"FastElements","SelectionSort","ReversePermutation","160000","12799920000","9550","0"
"FastElements","SelectionSort","ReversePermutation","170000","14449915000","10725","0"
"FastElements","SelectionSort","ReversePermutation","180000","16199910000","11952","0"
"FastElements","SelectionSort","ReversePermutation","190000","18049905000","13462","0"
"FastElements","SelectionSort","ReversePermutation","200000","19999900000","14967","0"
"FastElements","SelectionSort","AlmostSortedPermutation","40000","799980000","560","0"
"FastElements","SelectionSort","AlmostSortedPermutation","50000","1249975000","828","0"
"FastElements","SelectionSort","AlmostSortedPermutation","60000","1799970000","1220","0"
"FastElements","SelectionSort","AlmostSortedPermutation","70000","2449965000","1703","0"
"FastElements","SelectionSort","AlmostSortedPermutation","80000","3199960000","2184","0"
"FastElements","SelectionSort","AlmostSortedPermutation","90000","4049955000","2703","0"
"FastElements","SelectionSort","AlmostSortedPermutation","100000","4999950000","3573","0"
"FastElements","SelectionSort","AlmostSortedPermutation","110000","6049945000","4113","0"
"FastElements","SelectionSort","AlmostSortedPermutation","120000","7199940000","4888","0"
"FastElements","SelectionSort","AlmostSortedPermutation","130000","8449935000","5698","0"
"FastElements","SelectionSort","AlmostSortedPermutation","140000","9799930000","6592","0"
"FastElements","SelectionSort","AlmostSortedPermutation","150000","11249925000","7645","0"
"FastElements","SelectionSort","AlmostSortedPermutation","160000","12799920000","8705","0"
"FastElements","SelectionSort","AlmostSortedPermutation","170000","14449915000","9901","0"
"FastElements","SelectionSort","AlmostSortedPermutation","180000","16199910000","11115","0"
"FastElements","SelectionSort","AlmostSortedPermutation","190000","18049905000","12389","0"
"FastElements","SelectionSort","AlmostSortedPermutation","200000","19999900000","13596","0"
